"Groupe";"Nom";"CD_REF";"LB_NOM";"NOM_COMPL";"NOM_VERN";"CLASSE";"ORDRE";"FAMILLE";"PN";"PN_det";"LRN";"LRN_det";"LRN_H";"LRN_H_det";"LRN_P";"LRN_P_det";"DH";"DH_det";"DO";"DO_det";"ZH"
"Fonge";"Leptostroma tenue";"970095";"Leptostroma tenue";"Leptostroma tenue Sacc., 1881";NA;"Leotiomycetes";"Rhytismatales";"Rhytismataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptostroma virgaureae";"867580";"Leptostroma virgaureae";"Leptostroma virgaureae Briard & Har., 1890";NA;"Leotiomycetes";"Rhytismatales";"Rhytismataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptostroma virgultorum var. opacum";"869057";"Leptostroma virgultorum var. opacum";"Leptostroma virgultorum var. opacum Sacc., 1903";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptostromella caricina";"867581";"Leptostromella caricina";"Leptostromella caricina Brunaud, 1893";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptostromella cladopoda";"867582";"Leptostromella cladopoda";"Leptostromella cladopoda Sacc., 1893";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptostromella hysterioides var. clamagrostidis";"869056";"Leptostromella hysterioides var. clamagrostidis";"Leptostromella hysterioides var. clamagrostidis N. Ranoïevich";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptostromella juncina";"867583";"Leptostromella juncina";"Leptostromella juncina (Fr.) Sacc., 1884";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptostromella phragmitis";"869055";"Leptostromella phragmitis";"Leptostromella phragmitis Brunaud, 1893";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium";"970099";"Leptothyrium";"Leptothyrium Kunze, 1823";NA;"Dothideomycetes";"Pleosporales";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium alpestre";"869848";"Leptothyrium alpestre";"Leptothyrium alpestre Sacc., 1880";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium angelae";"869054";"Leptothyrium angelae";"Leptothyrium angelae Sacc., 1884";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium berberidis";"867584";"Leptothyrium berberidis";"Leptothyrium berberidis Richon, 1889";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium buxi";"867585";"Leptothyrium buxi";"Leptothyrium buxi Pass., 1886";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium carpini";"869053";"Leptothyrium carpini";"Leptothyrium carpini Brunaud, 1889";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium carpinicolum";"867586";"Leptothyrium carpinicolum";"Leptothyrium carpinicolum Sacc. & P. Syd.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium chaerophylli";"869052";"Leptothyrium chaerophylli";"Leptothyrium chaerophylli Brunaud";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium charticola";"867587";"Leptothyrium charticola";"Leptothyrium charticola Vouaux, 1910";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium clypeosphaerioides";"867588";"Leptothyrium clypeosphaerioides";"Leptothyrium clypeosphaerioides Sacc., 1880";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium coronatum";"869051";"Leptothyrium coronatum";"Leptothyrium coronatum Ranoj., 1919";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium crastophilum";"867589";"Leptothyrium crastophilum";"Leptothyrium crastophilum Sacc., E.Bommer & M.Rousseau, 1891";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium culmigenum";"869050";"Leptothyrium culmigenum";"Leptothyrium culmigenum Sacc. & Brunaud, 1889";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium dryinum";"970098";"Leptothyrium dryinum";"Leptothyrium dryinum Sacc., 1878";NA;"Dothideomycetes";"Pleosporales";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium genistae";"867590";"Leptothyrium genistae";"Leptothyrium genistae Höhn., 1902";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium inulicolum";"867591";"Leptothyrium inulicolum";"Leptothyrium inulicolum Brunaud";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium litigiosum";"867598";"Leptothyrium litigiosum";"Leptothyrium litigiosum (Desm.) Sacc., 1880";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium lonicerae";"1044019";"Leptothyrium lonicerae";"Leptothyrium lonicerae Jørst., 1965";NA;"Dothideomycetes";"Pleosporales";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium lycopi";"869047";"Leptothyrium lycopi";"Leptothyrium lycopi Richon, 1889";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium maculiforme";"867599";"Leptothyrium maculiforme";"Leptothyrium maculiforme Fautrey, 1892";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium palustre";"869046";"Leptothyrium palustre";"Leptothyrium palustre Fautrey, 1895";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium papyricola";"867600";"Leptothyrium papyricola";"Leptothyrium papyricola Vouaux, 1912";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium pini-austriacae";"867601";"Leptothyrium pini-austriacae";"Leptothyrium pini-austriacae Fautrey, 1891";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium platanoides";"869045";"Leptothyrium platanoides";"Leptothyrium platanoides Pass.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium protuberans";"867602";"Leptothyrium protuberans";"Leptothyrium protuberans (Lév.) Sacc., 1881";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium pseudoplatani";"869044";"Leptothyrium pseudoplatani";"Leptothyrium pseudoplatani Pass., 1886";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium punctulatum";"867603";"Leptothyrium punctulatum";"Leptothyrium punctulatum Sacc., 1880";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium scutiforme";"867604";"Leptothyrium scutiforme";"Leptothyrium scutiforme (Fr.) Sacc., 1884";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium subtectum";"869043";"Leptothyrium subtectum";"Leptothyrium subtectum Sacc., 1882";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptothyrium tataricum";"867605";"Leptothyrium tataricum";"Leptothyrium tataricum Brunaud, 1888";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila";"859673";"Leptotrochila";"Leptotrochila P.Karst., 1871";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila astrantiae";"860511";"Leptotrochila astrantiae";"Leptotrochila astrantiae (Ces.) Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila bartsiae";"860512";"Leptotrochila bartsiae";"Leptotrochila bartsiae Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila campanulae";"1006369";"Leptotrochila campanulae";"Leptotrochila campanulae (DC.) Rossman, 2014";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila cerastiorum";"860514";"Leptotrochila cerastiorum";"Leptotrochila cerastiorum (Wallr. ex Fr.) Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila lugubris";"47345";"Leptotrochila lugubris";"Leptotrochila lugubris (De Not.) Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila medicaginis";"860515";"Leptotrochila medicaginis";"Leptotrochila medicaginis (Fuckel) Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila prunellae";"980185";"Leptotrochila prunellae";"Leptotrochila prunellae (Lind) Dennis, 1978";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila radians";"860516";"Leptotrochila radians";"Leptotrochila radians (Roberge ex Desm.) P.Karst., 1871";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila ranunculi";"860517";"Leptotrochila ranunculi";"Leptotrochila ranunculi (Fr.) Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila repanda";"49496";"Leptotrochila repanda";"Leptotrochila repanda (Fr.) P.Karst., 1871";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila saniculae";"860540";"Leptotrochila saniculae";"Leptotrochila saniculae (Wallr.)";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila trifolii-arvensis";"860541";"Leptotrochila trifolii-arvensis";"Leptotrochila trifolii-arvensis (Nannf.) Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leptotrochila verrucosa";"860543";"Leptotrochila verrucosa";"Leptotrochila verrucosa (Wallr.) Schüepp, 1959";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leratiomyces";"909951";"Leratiomyces";"Leratiomyces Bresinsky & Manfr.Binder ex Bridge, Spooner, Beever & D.C.Park, 2008";NA;"Agaricomycetes";"Agaricales";"Strophariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leratiomyces squamosus";"517611";"Leratiomyces squamosus";"Leratiomyces squamosus (Pers.) Bridge & Spooner, 2008";NA;"Agaricomycetes";"Agaricales";"Strophariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Letendraea";"194062";"Letendraea";"Letendraea Sacc., 1880";NA;"Dothideomycetes";NA;"Tubeufiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Letendraea eurotioides";"862525";"Letendraea eurotioides";"Letendraea eurotioides Sacc., 1880";NA;"Dothideomycetes";NA;"Tubeufiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Letendraea helminthicola";"48435";"Letendraea helminthicola";"Letendraea helminthicola (Berk. & Broome) Weese, 1938";NA;"Dothideomycetes";NA;"Tubeufiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Letharia";"194063";"Letharia";"Letharia (Th.Fr.) Zahlbr., 1892";NA;"Lecanoromycetes";"Lecanorales";"Parmeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Letharia vulpina";"59068";"Letharia vulpina";"Letharia vulpina (L.) Hue, 1899";NA;"Lecanoromycetes";"Lecanorales";"Parmeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Lethariella";"652936";"Lethariella";"Lethariella (Motyka) Krog, 1976";NA;"Lecanoromycetes";"Lecanorales";"Parmeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Lethariella intricata";"659487";"Lethariella intricata";"Lethariella intricata (Moris) Krog, 1976";NA;"Lecanoromycetes";"Lecanorales";"Parmeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucangium";"857962";"Leucangium";"Leucangium Quél., 1883";NA;"Pezizomycetes";"Pezizales";"Helvellaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucangium carthusianum";"49396";"Leucangium carthusianum";"Leucangium carthusianum (Tul. & C.Tul.) Paol., 1889";NA;"Pezizomycetes";"Pezizales";"Helvellaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus";"194073";"Leucoagaricus";"Leucoagaricus Locq. ex Singer, 1948";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus babosiae";"38464";"Leucoagaricus babosiae";"Leucoagaricus babosiae Bon, 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus badhamii";"38467";"Leucoagaricus badhamii";"Leucoagaricus badhamii (Berk. & Broome) Singer, 1951";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus barssii";"514742";"Leucoagaricus barssii";"Leucoagaricus barssii (Zeller) Vellinga, 2000";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus bohusii";"38471";"Leucoagaricus bohusii";"Leucoagaricus bohusii (Wasser) Bon, 1981";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus boudierianus";"38473";"Leucoagaricus boudierianus";"Leucoagaricus boudierianus Bon, 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus bresadolae";"38475";"Leucoagaricus bresadolae";"Leucoagaricus bresadolae (Schulzer) Bon & Boiffard, 1977";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus bresadolae var. biornatus";"38479";"Leucoagaricus bresadolae var. biornatus";"Leucoagaricus bresadolae var. biornatus (Berk. & Broome) Bon, 1977";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus bresadolae var. cookeianus";"38483";"Leucoagaricus bresadolae var. cookeianus";"Leucoagaricus bresadolae var. cookeianus Bon, 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus brunneocingulatus";"38486";"Leucoagaricus brunneocingulatus";"Leucoagaricus brunneocingulatus (P.D.Orton) Bon, 1976";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus brunneolilacinus";"38487";"Leucoagaricus brunneolilacinus";"Leucoagaricus brunneolilacinus Babos, 1980";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus brunnescens";"38488";"Leucoagaricus brunnescens";"Leucoagaricus brunnescens (Peck) Bon, 1981";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus caldariorum";"38492";"Leucoagaricus caldariorum";"Leucoagaricus caldariorum Bon, 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus carneifolius";"38493";"Leucoagaricus carneifolius";"Leucoagaricus carneifolius (Gillet) Wasser, 1977";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus cinerascens";"38495";"Leucoagaricus cinerascens";"Leucoagaricus cinerascens (Quél.) Bon & Boiffard, 1978";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus cinerascens var. riparius";"38497";"Leucoagaricus cinerascens var. riparius";"Leucoagaricus cinerascens var. riparius Bon, 1985";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus cinereolilacinus";"38498";"Leucoagaricus cinereolilacinus";"Leucoagaricus cinereolilacinus (Barbier) Bon & Boiffard, 1978";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus cinereoradicatus";"464393";"Leucoagaricus cinereoradicatus";"Leucoagaricus cinereoradicatus Boisselet & Migl., 2002";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus croceovelutinus";"38501";"Leucoagaricus croceovelutinus";"Leucoagaricus croceovelutinus (Bon & Boiffard) Bon, 1976";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus cupresseus";"464394";"Leucoagaricus cupresseus";"Leucoagaricus cupresseus (Burl.) Boisselet & Guinb., 2001";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus cyanescens";"1029485";"Leucoagaricus cyanescens";"Leucoagaricus cyanescens Corriol & Chalange, 2020";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus cygneoaffinis";"464395";"Leucoagaricus cygneoaffinis";"Leucoagaricus cygneoaffinis (Pilát) P.Roux & Eyssart., 2011";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus densifolius";"38503";"Leucoagaricus densifolius";"Leucoagaricus densifolius (Gillet) Babos, 1982";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus erubescens";"38508";"Leucoagaricus erubescens";"Leucoagaricus erubescens (Babos) Bon, 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus fuligineodiffractus";"38512";"Leucoagaricus fuligineodiffractus";"Leucoagaricus fuligineodiffractus Bellu & Lanzoni, 1997";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus gaillardii";"38513";"Leucoagaricus gaillardii";"Leucoagaricus gaillardii Bon & Boiffard, 1974";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus gauguei";"38514";"Leucoagaricus gauguei";"Leucoagaricus gauguei Bon & Boiffard, 1974";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus gauguei var. fusipes";"38515";"Leucoagaricus gauguei var. fusipes";"Leucoagaricus gauguei var. fusipes Bon & Mornand, 1986";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus georginae (Agaric volvacé des cyprès)";"38516";"Leucoagaricus georginae";"Leucoagaricus georginae (W.G.Sm.) Candusso, 1990";"Agaric (psalliote) volvacé des cyprès";"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus glabridiscus";"38519";"Leucoagaricus glabridiscus";"Leucoagaricus glabridiscus (Sundb.) Wuilb., 1986";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus griseodiscus";"38521";"Leucoagaricus griseodiscus";"Leucoagaricus griseodiscus (Bon) Bon & Migl., 1991";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus holosericeus";"38524";"Leucoagaricus holosericeus";"Leucoagaricus holosericeus (Gillet) M.M.Moser, 1967";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus holospilotus";"38526";"Leucoagaricus holospilotus";"Leucoagaricus holospilotus (Berk. & Broome) Bon, 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus ianthinophaeus";"38527";"Leucoagaricus ianthinophaeus";"Leucoagaricus ianthinophaeus Locq., 1952";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus ianthinosquamulosus";"38529";"Leucoagaricus ianthinosquamulosus";"Leucoagaricus ianthinosquamulosus Guinb., 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus idae-fragum";"464405";"Leucoagaricus idae-fragum";"Leucoagaricus idae-fragum Guinb., Boisselet & G.Dupuy, 1998";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus ionidicolor";"38530";"Leucoagaricus ionidicolor";"Leucoagaricus ionidicolor Bellù & Lanzoni, 1988";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus ionidicolor var. major";"469914";"Leucoagaricus ionidicolor var. major";"Leucoagaricus ionidicolor var. major J.Charb., Péric. & R.Durand bis, 2000";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus irinellus";"464397";"Leucoagaricus irinellus";"Leucoagaricus irinellus Chalange, 1999";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus jubilaei";"38531";"Leucoagaricus jubilaei";"Leucoagaricus jubilaei (Joss.) Bon, 1983";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus leucothites (Lépiote pudique)";"38534";"Leucoagaricus leucothites";"Leucoagaricus leucothites (Vittad.) Wasser, 1977";"Lépiote pudique";"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus littoralis";"38539";"Leucoagaricus littoralis";"Leucoagaricus littoralis (Menier) Bon & Boiffard, 1976";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus magnusianus";"38547";"Leucoagaricus magnusianus";"Leucoagaricus magnusianus (Henn.) Singer";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus mairei";"38550";"Leucoagaricus mairei";"Leucoagaricus mairei Bon, 1993";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus marginatus";"464399";"Leucoagaricus marginatus";"Leucoagaricus marginatus (Burl.) Boisselet, 2002";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Leucoagaricus marriageae";"926229";"Leucoagaricus marriageae";"Leucoagaricus marriageae (D.A.Reid) Bon, 1976";NA;"Agaricomycetes";"Agaricales";"Secotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
